benchmark;flow;op_num;op_type;size_mig;depth_mig;runtime;size;depth
multiplier;map_resub_l5;9;mig_mapper;19086;149;0.67992824;27062;274
multiplier;map_resub_l5;10;mig_resub;19086;149;0.41453743;27062;274
multiplier;map_resub_l5;11;end;19086;149;0.0;27062;274
sin;map_resub_l5;0;root;5416;225;0;5416;225
sin;map_resub_l5;1;mig_mapper;4248;127;0.5246448;5416;225
sin;map_resub_l5;2;mig_resub;4186;129;1.4437497;5416;225
sin;map_resub_l5;3;mig_mapper;4146;131;0.20395447;5416;225
sin;map_resub_l5;4;mig_resub;4136;131;1.2716218;5416;225
sin;map_resub_l5;5;mig_mapper;4139;128;0.18528415;5416;225
sin;map_resub_l5;6;mig_resub;4136;128;1.335504;5416;225
sin;map_resub_l5;7;mig_mapper;4138;128;0.17667706;5416;225
sin;map_resub_l5;8;mig_resub;4132;128;1.6372769;5416;225
sin;map_resub_l5;9;mig_mapper;4135;128;0.18979718;5416;225
sin;map_resub_l5;10;mig_resub;4132;128;1.6121492;5416;225
sin;map_resub_l5;11;end;4132;128;0.0;5416;225
log2;map_resub_l5;0;root;32060;444;0;32060;444
log2;map_resub_l5;1;mig_mapper;24295;206;3.3529565;32060;444
log2;map_resub_l5;2;mig_resub;24125;210;0.42030293;32060;444
log2;map_resub_l5;3;mig_mapper;24168;209;1.1673945;32060;444
log2;map_resub_l5;4;mig_resub;24115;209;0.38964874;32060;444
log2;map_resub_l5;5;mig_mapper;24132;206;1.1454861;32060;444
log2;map_resub_l5;6;mig_resub;24114;206;0.38306364;32060;444
log2;map_resub_l5;7;mig_mapper;24128;204;1.1036034;32060;444
log2;map_resub_l5;8;mig_resub;24107;204;0.3896352;32060;444
log2;map_resub_l5;9;mig_mapper;24120;205;1.0932235;32060;444
log2;map_resub_l5;10;mig_resub;24107;205;0.39575976;32060;444
log2;map_resub_l5;11;end;24107;205;0.0;32060;444
div;map_resub_l5;0;root;57247;4372;0;57247;4372
div;map_resub_l5;1;mig_mapper;53113;2425;3.8506396;57247;4372
div;map_resub_l5;2;mig_resub;43766;3251;1.5030822;57247;4372
div;map_resub_l5;3;mig_mapper;40390;3108;2.020389;57247;4372
div;map_resub_l5;4;mig_resub;40158;3090;0.5283439;57247;4372
div;map_resub_l5;5;mig_mapper;40027;2518;1.4348547;57247;4372
div;map_resub_l5;6;mig_resub;39464;2753;0.5312866;57247;4372
div;map_resub_l5;7;mig_mapper;39515;2671;1.3079646;57247;4372
div;map_resub_l5;8;mig_resub;39192;2735;0.53736454;57247;4372
div;map_resub_l5;9;mig_mapper;39333;2673;1.2697349;57247;4372
div;map_resub_l5;10;mig_resub;38935;2743;0.5537004;57247;4372
div;map_resub_l5;11;end;38935;2743;0.0;57247;4372
cavlc;map_resub_l5;0;root;693;16;0;693;16
cavlc;map_resub_l5;1;mig_mapper;649;14;0.03870563;693;16
cavlc;map_resub_l5;2;mig_resub;557;14;2.8971086;693;16
cavlc;map_resub_l5;3;mig_mapper;550;13;0.018911239;693;16
cavlc;map_resub_l5;4;mig_resub;540;13;4.0040913;693;16
cavlc;map_resub_l5;5;mig_mapper;540;13;0.017389035;693;16
cavlc;map_resub_l5;6;mig_resub;535;13;3.7198215;693;16
cavlc;map_resub_l5;7;mig_mapper;535;13;0.016652659;693;16
cavlc;map_resub_l5;8;mig_resub;531;13;3.5568595;693;16
cavlc;map_resub_l5;9;mig_mapper;530;13;0.016688544;693;16
cavlc;map_resub_l5;10;mig_resub;527;13;3.6625085;693;16
cavlc;map_resub_l5;11;end;527;13;0.0;693;16
mem_ctrl;map_resub_l5;0;root;46836;114;0;46836;114
mem_ctrl;map_resub_l5;1;mig_mapper;42071;98;3.3310652;46836;114
mem_ctrl;map_resub_l5;2;mig_resub;40066;101;2.2073936;46836;114
mem_ctrl;map_resub_l5;3;mig_mapper;39852;99;1.9023849;46836;114
mem_ctrl;map_resub_l5;4;mig_resub;39311;99;1.231693;46836;114
mem_ctrl;map_resub_l5;5;mig_mapper;39173;96;1.7909442;46836;114
mem_ctrl;map_resub_l5;6;mig_resub;38940;96;1.0171322;46836;114
mem_ctrl;map_resub_l5;7;mig_mapper;38923;97;1.7037034;46836;114
mem_ctrl;map_resub_l5;8;mig_resub;38799;97;1.0705913;46836;114
mem_ctrl;map_resub_l5;9;mig_mapper;38782;96;1.7197713;46836;114
mem_ctrl;map_resub_l5;10;mig_resub;38739;96;1.0698575;46836;114
mem_ctrl;map_resub_l5;11;end;38739;96;0.0;46836;114
hyp;map_resub_l5;0;root;214335;24801;0;214335;24801
hyp;map_resub_l5;1;mig_mapper;138143;8956;20.171133;214335;24801
hyp;map_resub_l5;2;mig_resub;126606;8956;1.603987;214335;24801
hyp;map_resub_l5;3;mig_mapper;126621;8933;3.1599188;214335;24801
hyp;map_resub_l5;4;mig_resub;123789;8933;1.0900824;214335;24801
hyp;map_resub_l5;5;mig_mapper;123929;8911;3.1921635;214335;24801
hyp;map_resub_l5;6;mig_resub;123756;8911;1.0732375;214335;24801
hyp;map_resub_l5;7;mig_mapper;123860;8911;3.2392063;214335;24801
hyp;map_resub_l5;8;mig_resub;123752;8911;1.0975429;214335;24801
hyp;map_resub_l5;9;mig_mapper;123852;8911;3.1167443;214335;24801
hyp;map_resub_l5;10;mig_resub;123750;8911;1.0883877;214335;24801
hyp;map_resub_l5;11;end;123750;8911;0.0;214335;24801
